time,source,x,y
1.0244758129119873,/noisy_odom,-2.3990299552402576,0.2721529706437691
1.025052785873413,/ekf_odom,-2.356633201505957,0.2733392886302833
1.0577809810638428,/odom,-2.510387682730335,1.0610856623773186
1.0584635734558105,/noisy_odom,-2.421062721053677,0.3280310551937555
1.0590479373931885,/ekf_odom,-2.3787737984199104,0.3294732766385157
1.0919489860534668,/odom,-2.5103876527651834,1.0610855869114049
1.0928688049316406,/noisy_odom,-2.4135886720358686,0.3907477079497259
1.093956708908081,/ekf_odom,-2.3709724703913184,0.3928920290157242
1.1272962093353271,/odom,-2.5103875903077357,1.0610855985260883
1.1282525062561035,/noisy_odom,-2.39781423745397,0.3163139310243598
1.1290817260742188,/ekf_odom,-2.3541119579972385,0.3178655244466805
1.1611907482147217,/odom,-2.5103875050549798,1.061085742277555
1.1621217727661133,/noisy_odom,-2.393144990514382,0.3585128638556595
1.1630935668945312,/ekf_odom,-2.350783811795783,0.36019396217886
1.1953022480010986,/odom,-2.510387433128857,1.0610858580479294
1.1962549686431885,/noisy_odom,-2.2825327757061764,0.38266325418000735
1.1968555450439453,/ekf_odom,-2.2399534639749428,0.3845116372139663
1.2295620441436768,/odom,-2.510387416445808,1.061085935746371
1.2307169437408447,/noisy_odom,-2.3821295497620905,0.36521529434672817
1.2316854000091553,/ekf_odom,-2.3395093674867424,0.3671639554827206
1.267897605895996,/odom,-2.5103874453624218,1.0610859920142233
1.26902437210083,/noisy_odom,-2.4116316927202956,0.33517436617051477
1.2767624855041504,/ekf_odom,-2.3634348581624645,0.33713470912247445
1.3023152351379395,/odom,-2.510387445853581,1.061085971278088
1.3032772541046143,/noisy_odom,-2.401879408536303,0.26993213555481543
1.3043937683105469,/ekf_odom,-2.3593585719641985,0.271765854512906
1.3362901210784912,/odom,-2.5103874811542015,1.0610858650839676
1.3375298976898193,/noisy_odom,-2.4683981018368617,0.2822336293632487
1.3385045528411865,/ekf_odom,-2.425919048242086,0.28446696067528243
1.3696856498718262,/odom,-2.5103875205314123,1.0610857527056787
1.370499849319458,/noisy_odom,-2.3680266576113853,0.272897925077199
1.3715250492095947,/ekf_odom,-2.327203714417293,0.2748323593302131
1.403993844985962,/odom,-2.510387565496382,1.0610856660937158
1.4050371646881104,/noisy_odom,-2.3813787732513654,0.19729501012413164
1.4060823917388916,/ekf_odom,-2.338375793385046,0.19869048066666484
1.43766188621521,/odom,-2.5103875343464623,1.0610856770410708
1.4384262561798096,/noisy_odom,-2.3983891840685896,0.26742784135024733
1.4392449855804443,/ekf_odom,-2.3570943908725464,0.26885880821122254
1.4716284275054932,/odom,-2.510387507068122,1.061085752324333
1.4723167419433594,/noisy_odom,-2.3155089076481823,0.30010604783924055
1.472933053970337,/ekf_odom,-2.2733317194030724,0.30202314528502033
1.505584955215454,/odom,-2.5103875447537463,1.0610858138093724
1.5063047409057617,/noisy_odom,-2.2492975147217558,0.28447720442719515
1.5068395137786865,/ekf_odom,-2.2071832567484058,0.2856865670602731
1.5394906997680664,/odom,-2.5103875451225846,1.061085817258299
1.540273904800415,/noisy_odom,-2.380334013778556,0.31818724464272485
1.5411756038665771,/ekf_odom,-2.338023775514757,0.3198385506247916
1.5737910270690918,/odom,-2.5103875647302543,1.0610857890500336
1.5745782852172852,/noisy_odom,-2.3326010222698117,0.2783588669223416
1.5752043724060059,/ekf_odom,-2.289849534786564,0.28021898719126864
1.607783317565918,/odom,-2.5103875330290117,1.0610857289736477
1.6085429191589355,/noisy_odom,-2.4539384090836815,0.2180306413817108
1.6094121932983398,/ekf_odom,-2.4118098742612353,0.2192149523244529
1.6420531272888184,/odom,-2.5103874945252906,1.0610856788718914
1.642960786819458,/noisy_odom,-2.3636542605781385,0.2639726691019354
1.6438627243041992,/ekf_odom,-2.3209673393426042,0.2656410370823845
1.6758811473846436,/odom,-2.5103874838304856,1.0610856403485174
1.6765415668487549,/noisy_odom,-2.3542446766892913,0.2911721738413542
1.677077054977417,/ekf_odom,-2.312337796109387,0.29231869994923426
1.709881067276001,/odom,-2.51038749120335,1.0610856954282164
1.7105357646942139,/noisy_odom,-2.4351171245784737,0.38408870486625657
1.7110655307769775,/ekf_odom,-2.392901719022185,0.38600181714619075
1.743830680847168,/odom,-2.51038748069307,1.0610857503879572
1.7444813251495361,/noisy_odom,-2.286956525798239,0.2849244286020405
1.7450060844421387,/ekf_odom,-2.24473520071125,0.28680935234356414
1.777796745300293,/odom,-2.5103873547663906,1.0610857942178522
1.7784883975982666,/noisy_odom,-2.341238542483863,0.3842814883342073
1.7790231704711914,/ekf_odom,-2.2990182118629634,0.38587306181950154
1.8117871284484863,/odom,-2.5103873372666983,1.0610858193268107
1.812624216079712,/noisy_odom,-2.399822180776351,0.34003634429475815
1.813291311264038,/ekf_odom,-2.357550340741512,0.3412477245866862
1.8457541465759277,/odom,-2.5103873876473273,1.0610857452190057
1.846632957458496,/noisy_odom,-2.3226160293287657,0.3347895963307532
1.8473782539367676,/ekf_odom,-2.2803391206608734,0.3361822878548901
1.8796815872192383,/odom,-2.5103874861506594,1.0610856621157028
1.8803737163543701,/noisy_odom,-2.3836201685667495,0.27586103289713704
1.8810577392578125,/ekf_odom,-2.341419331491415,0.2777579870024939
1.913750410079956,/odom,-2.5103875963740845,1.061085617871634
1.9146265983581543,/noisy_odom,-2.299514286852024,0.2873886747947556
1.915379524230957,/ekf_odom,-2.2570219453056795,0.28934084849747643
1.947988748550415,/odom,-2.5103876711665802,1.0610856434834837
1.9487419128417969,/noisy_odom,-2.3907926424893198,0.36104596882275863
1.949422836303711,/ekf_odom,-2.3483586940574703,0.36252530281912143
1.982107400894165,/odom,-2.5103876365381343,1.0610857148519235
1.9830808639526367,/noisy_odom,-2.4114845514398513,0.3138875142040224
1.9840469360351562,/ekf_odom,-2.368786186703504,0.3153950952358851
2.0162158012390137,/odom,-2.510387635127207,1.0610857961341433
2.0171573162078857,/noisy_odom,-2.3749090315664243,0.24879380223224734
2.01798677444458,/ekf_odom,-2.3323381541509653,0.24984676540963907
2.050321102142334,/odom,-2.5103876008280075,1.0610858145129556
2.0510480403900146,/noisy_odom,-2.3638688245842783,0.23685030473481739
2.0516841411590576,/ekf_odom,-2.3221006230430215,0.23840156051813993
2.0840437412261963,/odom,-2.5103875501839674,1.0610857765201038
2.0848023891448975,/noisy_odom,-2.3444350004919174,0.34505175379012387
2.0853583812713623,/ekf_odom,-2.3022925802319927,0.34621145241492846
2.118136405944824,/odom,-2.5103875685371113,1.0610857316800355
2.1188912391662598,/noisy_odom,-2.33724970552226,0.32860546526742895
2.1194546222686768,/ekf_odom,-2.294825092846067,0.3294224804809365
2.152482509613037,/odom,-2.5103875573279817,1.061085733557895
2.153165340423584,/noisy_odom,-2.4111382332007345,0.332534117289336
2.1538028717041016,/ekf_odom,-2.3685080495874584,0.3340658473069218
2.186460256576538,/odom,-2.5103875263271385,1.0610857390844441
2.1873207092285156,/noisy_odom,-2.371377433610897,0.36549465140749227
2.1880669593811035,/ekf_odom,-2.3289689175694854,0.36697015771441327
2.2203197479248047,/odom,-2.5103875011233674,1.0610857432649274
2.2212045192718506,/noisy_odom,-2.3533176086067407,0.25472867654870557
2.2219176292419434,/ekf_odom,-2.3111203820243986,0.25606951040948855
2.2546205520629883,/odom,-2.5103874839529237,1.0610857429569456
2.255275011062622,/noisy_odom,-2.3551626556141594,0.2909033983794872
2.255824089050293,/ekf_odom,-2.312824092050641,0.29278936370119846
2.288506507873535,/odom,-2.510387513533792,1.0610857363669217
2.289182186126709,/noisy_odom,-2.3508667449900473,0.35860901814749646
2.2897167205810547,/ekf_odom,-2.308756562175062,0.36011443722435776
2.322443962097168,/odom,-2.5103875734944774,1.0610857255399275
2.3231847286224365,/noisy_odom,-2.3737690311016655,0.31817617247829966
2.3237364292144775,/ekf_odom,-2.331554533282406,0.31931843635511237
2.356405019760132,/odom,-2.51038758992489,1.0610857154283675
2.3571276664733887,/noisy_odom,-2.3384713026769273,0.31757204635202396
2.357740879058838,/ekf_odom,-2.296164891172534,0.3195364900786176
2.3905694484710693,/odom,-2.5103876186523197,1.0610857032513168
2.391437292098999,/noisy_odom,-2.3289427750840463,0.3090525290688507
2.3923757076263428,/ekf_odom,-2.2864785460213906,0.31168747795554463
2.424602508544922,/odom,-2.510387620621821,1.0610857358857482
2.4254167079925537,/noisy_odom,-2.3312348088164914,0.29956865722778936
2.426236629486084,/ekf_odom,-2.288803121143957,0.30078204128378744
2.4587643146514893,/odom,-2.510387582204701,1.0610857651332335
2.459453821182251,/noisy_odom,-2.3882064567928367,0.385757391772245
2.4601902961730957,/ekf_odom,-2.345952418689565,0.387041569932596
2.492786169052124,/odom,-2.510387526544379,1.0610857867335164
2.4935381412506104,/noisy_odom,-2.2954394503201465,0.2762905089161649
2.4944252967834473,/ekf_odom,-2.2530872769060077,0.27853343790000884
2.526784896850586,/odom,-2.510387545256864,1.0610857981990927
2.5274407863616943,/noisy_odom,-2.347027051475957,0.339790738363292
2.527970790863037,/ekf_odom,-2.3048409809985926,0.3404156868999253
2.5609962940216064,/odom,-2.5103875442661843,1.0610857649588732
2.561702013015747,/noisy_odom,-2.4673533420895133,0.3823488261873502
2.562272071838379,/ekf_odom,-2.424757081652793,0.3829607036258446
2.595170259475708,/odom,-2.5103875359828876,1.0610857199311403
2.595916986465454,/noisy_odom,-2.3470026939426187,0.2607144709986311
2.5964877605438232,/ekf_odom,-2.304505632516895,0.26221431521947924
2.62898588180542,/odom,-2.510387534963353,1.0610856961688568
2.629704236984253,/noisy_odom,-2.2705634176081126,0.3004762470350476
2.63030743598938,/ekf_odom,-2.2284770455510086,0.30135695588142747
2.66310977935791,/odom,-2.5103875300853793,1.0610857175966308
2.663790464401245,/noisy_odom,-2.277508641560931,0.3640396567038501
2.6643741130828857,/ekf_odom,-2.2351261314099315,0.3649042960590261
2.6969895362854004,/odom,-2.5103873881288266,1.0610857337548907
2.697810649871826,/noisy_odom,-2.3079880134297857,0.2563140435100095
2.698671579360962,/ekf_odom,-2.2656138317048997,0.2584074036456695
2.7313058376312256,/odom,-2.5103873648452057,1.0610857432948737
2.73239803314209,/noisy_odom,-2.306931756814519,0.2462471046326019
2.7335286140441895,/ekf_odom,-2.264263360963435,0.24835193077667872
2.7651209831237793,/odom,-2.5103874386633236,1.061085742430697
2.7659225463867188,/noisy_odom,-2.375060674320341,0.3061483018664176
2.767202854156494,/ekf_odom,-2.3327654372989177,0.30743787973371417
2.799137830734253,/odom,-2.5103875557224584,1.0610857363052222
2.8001227378845215,/noisy_odom,-2.240267033049632,0.2883913596508403
2.8009235858917236,/ekf_odom,-2.1981062048810363,0.2900079308792705
2.833491086959839,/odom,-2.5103876495485715,1.0610857288720097
2.8345115184783936,/noisy_odom,-2.293409687496839,0.22434288309760553
2.835296154022217,/ekf_odom,-2.250715819357713,0.22536623639231906
2.867777109146118,/odom,-2.5102179978075485,1.0610923185687913
2.86881160736084,/noisy_odom,-2.24074804762783,0.21898503575990813
2.8696365356445312,/ekf_odom,-2.1980556625314063,0.22043220814014652
2.9016778469085693,/odom,-2.5100481227425755,1.06109892250285
2.902564287185669,/noisy_odom,-2.409137303084455,0.20960562769834756
2.9034292697906494,/ekf_odom,-2.367205665391182,0.21076532361131844
2.9355804920196533,/odom,-2.5098781886104624,1.0611055737299777
2.9364585876464844,/noisy_odom,-2.2923621054348122,0.27055000124218664
2.9373939037323,/ekf_odom,-2.25024487143423,0.27198722132998043
2.9694273471832275,/odom,-2.509538578006144,1.0611188130581524
2.9700770378112793,/noisy_odom,-2.3310364248971425,0.25060693167549275
2.9706637859344482,/ekf_odom,-2.289207741006658,0.2514736695171587
3.0033416748046875,/odom,-2.509198713397834,1.061132048058497
3.004024028778076,/noisy_odom,-2.439265425892455,0.2726897421948774
3.004547119140625,/ekf_odom,-2.397006261253207,0.2741497920111262
3.0372674465179443,/odom,-2.508858778885258,1.0611452209203744
3.0380849838256836,/noisy_odom,-2.3725122074446667,0.2862031448542234
3.038874626159668,/ekf_odom,-2.3301254794089297,0.2879569826317565
3.0713586807250977,/odom,-2.5085188926757715,1.061158397219419
3.072084426879883,/noisy_odom,-2.3886592396871227,0.3439446039876187
3.07269287109375,/ekf_odom,-2.3463651035805095,0.3451920113285543
3.105278730392456,/odom,-2.5081791330584426,1.0611716049240125
3.105975866317749,/noisy_odom,-2.4135175803508866,0.23968554590941582
3.106513261795044,/ekf_odom,-2.371429009251544,0.24108833091537024
3.139441728591919,/odom,-2.5078393844105515,1.061184827021363
3.1401474475860596,/noisy_odom,-2.328953012510801,0.3577939703885592
3.140714168548584,/ekf_odom,-2.2865254374234008,0.35916998239415365
3.1738626956939697,/odom,-2.5074997097454697,1.0611980403855592
3.174696207046509,/noisy_odom,-2.3259197133688936,0.22860498109289884
3.1754307746887207,/ekf_odom,-2.2829561064824464,0.2299493102407382
3.211047649383545,/odom,-2.5071600789490693,1.0612112476783009
3.211864709854126,/noisy_odom,-2.297584284327948,0.28901507621041167
3.2125940322875977,/ekf_odom,-2.2513733807733805,0.2911783033740924
3.2499775886535645,/odom,-2.506820445995386,1.0612244274615636
3.2511942386627197,/noisy_odom,-2.3972779283415364,0.27376838238570345
3.2524478435516357,/ekf_odom,-2.348419469134431,0.274789927459403
3.2837696075439453,/odom,-2.506480782468813,1.061237582787001
3.2847952842712402,/noisy_odom,-2.308899288419447,0.28386307720188575
3.285553216934204,/ekf_odom,-2.266950973298833,0.2859185182500334
3.3176584243774414,/odom,-2.50614101852814,1.061250813856545
3.31921124458313,/noisy_odom,-2.269681985166862,0.3348245093489782
3.3201916217803955,/ekf_odom,-2.227568484876965,0.3364470371313676
3.3518052101135254,/odom,-2.505801256372259,1.0612640735751153
3.3527398109436035,/noisy_odom,-2.3455164366585013,0.31970005177851446
3.3535420894622803,/ekf_odom,-2.3032686423453805,0.32064613899624755
3.385618209838867,/odom,-2.50529179137706,1.0612839209317262
3.386880874633789,/noisy_odom,-2.3014566489951602,0.3415553425183736
3.387803792953491,/ekf_odom,-2.2592570901392985,0.34311238803509325
3.4198293685913086,/odom,-2.5046123496268873,1.0613103178322305
3.421165704727173,/noisy_odom,-2.301194544492349,0.383926310848974
3.421657085418701,/ekf_odom,-2.258897191987508,0.3851888270573397
3.45327091217041,/odom,-2.5042722862513007,1.0613235162525436
3.4542272090911865,/noisy_odom,-2.3306657570518206,0.28318217819501745
3.4549612998962402,/ekf_odom,-2.2888989613293007,0.2850890546986999
3.487356185913086,/odom,-2.5032536364674436,1.0613631016436567
3.4881887435913086,/noisy_odom,-2.3478474025625067,0.2398508971879918
3.4888994693756104,/ekf_odom,-2.3057342306962103,0.24198743744330006
3.521820306777954,/odom,-2.5020646390680072,1.061409368680618
3.5227842330932617,/noisy_odom,-2.3065599697305204,0.2771635716867159
3.5238053798675537,/ekf_odom,-2.263623661792403,0.2785042937047415
3.5561587810516357,/odom,-2.500705783619969,1.061462227502416
3.556999444961548,/noisy_odom,-2.285757210764429,0.25497083291637845
3.557706117630005,/ekf_odom,-2.243813635150976,0.25682557943045053
3.589672088623047,/odom,-2.499177038046501,1.0615216878661375
3.590423345565796,/noisy_odom,-2.309907102052817,0.305473549122544
3.591259717941284,/ekf_odom,-2.267731043487788,0.30711346183914706
3.623826503753662,/odom,-2.4978177348986046,1.0615745490272643
3.6249566078186035,/noisy_odom,-2.328654449366173,0.34044616403932015
3.6258087158203125,/ekf_odom,-2.286147586624217,0.34299100199938254
3.6576988697052,/odom,-2.4957795228135797,1.0616537474633951
3.658447504043579,/noisy_odom,-2.3149035757953684,0.32242317909486096
3.6590728759765625,/ekf_odom,-2.2728623537959893,0.32407363386846444
3.691880464553833,/odom,-2.493571253884021,1.061739591481322
3.6930487155914307,/noisy_odom,-2.2921092876085707,0.3612839740790297
3.6939754486083984,/ekf_odom,-2.2491494203038758,0.36187062617527305
3.7258660793304443,/odom,-2.4913627588289033,1.061825475124224
3.7267003059387207,/noisy_odom,-2.3653956426234535,0.29062961678524624
3.727626323699951,/ekf_odom,-2.3235076485878516,0.2927372010401997
3.7601521015167236,/odom,-2.488984513059001,1.0619179581487754
3.761230945587158,/noisy_odom,-2.3393251243576407,0.34811899966275484
3.7622792720794678,/ekf_odom,-2.2959190984233655,0.3493468286614009
3.7940804958343506,/odom,-2.4866061358257694,1.0620104395057393
3.794774055480957,/noisy_odom,-2.3952151373235777,0.2527976541297279
3.7955493927001953,/ekf_odom,-2.3538695778727727,0.2539949188637317
3.827913522720337,/odom,-2.4842278297198175,1.0621029152203492
3.8286783695220947,/noisy_odom,-2.3269059938044983,0.327424466738819
3.829277276992798,/ekf_odom,-2.2848921852818846,0.3286928498656829
3.861797571182251,/odom,-2.481679896741067,1.0622019833794247
3.86256742477417,/noisy_odom,-2.418124784424376,0.24331529969634969
3.863529682159424,/ekf_odom,-2.3758896111385046,0.2450950066480727
3.8957552909851074,/odom,-2.4791318841587806,1.062301053902349
3.896573305130005,/noisy_odom,-2.3028562833047053,0.2560718783771022
3.8972971439361572,/ekf_odom,-2.2606029678908826,0.2573513655294578
3.930056095123291,/odom,-2.476414158803338,1.0624067455475101
3.9311683177948,/noisy_odom,-2.3473294353375675,0.21292900251721059
3.9321234226226807,/ekf_odom,-2.304476640260274,0.21511851616989808
3.9641597270965576,/odom,-2.4736961665725596,1.0625124658799459
3.9651691913604736,/noisy_odom,-2.2314242464974936,0.29282946525601694
3.965945243835449,/ekf_odom,-2.1891583640411145,0.2948385626412808
3.998079299926758,/odom,-2.470978177379822,1.0626181545069537
3.998889446258545,/noisy_odom,-2.404185619574605,0.22911130693822868
3.9995760917663574,/ekf_odom,-2.362201235121079,0.23140779872309272
4.032310724258423,/odom,-2.468090511339898,1.0627304092250647
4.033450603485107,/noisy_odom,-2.2149927364413227,0.2256376728133408
4.034508228302002,/ekf_odom,-2.1722963040406107,0.22682156094200945
4.066861391067505,/odom,-2.4652025889213194,1.0628426727794853
4.067975044250488,/noisy_odom,-2.3436940414871446,0.24432550529569053
4.068746328353882,/ekf_odom,-2.3015600573787283,0.24634371905204
4.100141286849976,/odom,-2.4623147089554944,1.0629549385227708
4.100909948348999,/noisy_odom,-2.1897133847586425,0.31636983288802856
4.10239577293396,/ekf_odom,-2.147756992766809,0.3176732427081158
4.134204387664795,/odom,-2.4592571410705895,1.063073847484346
4.135344982147217,/noisy_odom,-2.2190481968492186,0.3259870425140774
4.136297941207886,/ekf_odom,-2.1762484095980152,0.3277707101299608
4.168187379837036,/odom,-2.4561994287212205,1.0631927624846267
4.169107675552368,/noisy_odom,-2.3207129338762527,0.2877489434586412
4.169896841049194,/ekf_odom,-2.27856159512703,0.29009111300626117
4.202394247055054,/odom,-2.453141725206913,1.0633116704731127
4.2034008502960205,/noisy_odom,-2.250314020067138,0.31469837025897474
4.204118490219116,/ekf_odom,-2.2079454193946644,0.31676638195408713
4.2362871170043945,/odom,-2.449914262408978,1.0634371709150747
4.236968517303467,/noisy_odom,-2.2241660212584016,0.2493403075681383
4.238019227981567,/ekf_odom,-2.1823497284235494,0.25117656415647505
4.270403623580933,/odom,-2.4466866660932562,1.0635626744482172
4.271113872528076,/noisy_odom,-2.314269500149507,0.25658049725986265
4.2717578411102295,/ekf_odom,-2.2718420972350617,0.2582093646852293
4.3044867515563965,/odom,-2.4434590825637756,1.063688173684988
4.30547833442688,/noisy_odom,-2.238767011428218,0.2738099879276352
4.30611777305603,/ekf_odom,-2.1961677493756757,0.27553343112718803
4.338468074798584,/odom,-2.4400617405972334,1.0638202681367892
4.339202165603638,/noisy_odom,-2.2297468887219316,0.26740457536483553
4.339900970458984,/ekf_odom,-2.1876649392504888,0.2693397426648327
4.3725152015686035,/odom,-2.4366642654690516,1.0639523679728637
4.37323522567749,/noisy_odom,-2.130149475566408,0.27083672118369106
4.373921871185303,/ekf_odom,-2.0877865272819083,0.27257014997431045
4.406492471694946,/odom,-2.4332668033758558,1.06408446554503
4.407163381576538,/noisy_odom,-2.2422313348804432,0.43062345442680483
4.407800674438477,/ekf_odom,-2.200132723216862,0.4325434514173163
4.440536260604858,/odom,-2.429699501498344,1.0642231624185183
4.44128155708313,/noisy_odom,-2.1862782960525333,0.24216662499260289
4.441962003707886,/ekf_odom,-2.1438117701661423,0.2442900496907807
4.474524259567261,/odom,-2.426132195154564,1.064361901539493
4.475241422653198,/noisy_odom,-2.238956663424899,0.16171456908566317
4.4760496616363525,/ekf_odom,-2.1968615424487408,0.1638788551296791
4.5085413455963135,/odom,-2.4225648610287065,1.0645006447210115
4.509245157241821,/noisy_odom,-2.211675092773087,0.2951864591363955
4.5099310874938965,/ekf_odom,-2.1694229727619034,0.29658595426694717
4.542497396469116,/odom,-2.418827753936781,1.0646459787931664
4.543226003646851,/noisy_odom,-2.215022716325946,0.2941039859267589
4.543876886367798,/ekf_odom,-2.172744815498232,0.29499746334477883
4.576530456542969,/odom,-2.415090585119372,1.0647912784109486
4.5773022174835205,/noisy_odom,-2.2185309950759566,0.375016919705776
4.577992677688599,/ekf_odom,-2.1761726766971696,0.37666063254197957
4.610620021820068,/odom,-2.41135336925098,1.0649365592349365
4.611314296722412,/noisy_odom,-2.169478539304041,0.3067007969959067
4.611854314804077,/ekf_odom,-2.127159054414795,0.30807844009179347
4.64469313621521,/odom,-2.407446466615624,1.0650884557096132
4.6453471183776855,/noisy_odom,-2.2093109523059935,0.2781990243970025
4.645906448364258,/ekf_odom,-2.1668782421655526,0.2798216227240622
4.6788084506988525,/odom,-2.4035394098931837,1.065240404428865
4.679758787155151,/noisy_odom,-2.20248108522341,0.23063257747498345
4.680734395980835,/ekf_odom,-2.15977761230136,0.23340276847619515
